name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Coimbatore, IN",2022-02-12,30,23,25.8,29.4,23,25.8,18.3,65.8,1.2,100,37.5,rain,0,0,17.3,16.6,68.6,1012.5,74.2,4.9,223.8,19.6,9,10,2022-02-12T06:43:48,2022-02-12T18:29:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999"
"Coimbatore, IN",2022-02-13,31,22,26,30.6,22,26,17.4,61.8,0.2,100,8.33,rain,0,0,15.5,18.4,57.9,1011.6,48.5,4.4,243.2,21.3,9,10,2022-02-13T06:43:30,2022-02-13T18:29:22,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999"
"Coimbatore, IN",2022-02-14,31,21,25.9,31,21,25.9,17.3,61.2,0,0,0,,0,0,18.7,25.9,67.1,1011.5,55.9,4.3,246.9,21.7,10,10,2022-02-14T06:43:12,2022-02-14T18:29:37,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-15,32,21.8,26.2,32.4,21.8,26.4,17.8,62.1,0.1,100,4.17,rain,0,0,15.5,16.7,101.9,1011.7,69.1,4.4,247.5,21.7,10,10,2022-02-15T06:42:53,2022-02-15T18:29:51,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-16,32.8,21,26.7,31.8,21,26.6,16.1,55.5,0.1,100,4.17,rain,0,0,14.4,14.8,84.5,1009.9,53,4.5,223.4,19.5,9,10,2022-02-16T06:42:33,2022-02-16T18:30:04,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-17,32,21,26.9,31.6,21,26.5,14.4,49.3,0.1,100,4.17,rain,0,0,13.3,18.4,63,1008.9,36,4.9,237.4,20.6,10,10,2022-02-17T06:42:12,2022-02-17T18:30:17,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-18,31.2,21,26.4,31,21,26.3,16.1,55.3,0,0,0,,0,0,15.1,18.4,67,1010.7,40.9,4.8,272,23.7,10,10,2022-02-18T06:41:51,2022-02-18T18:30:29,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-19,32.2,21.8,26.5,31,21.8,26.3,16.4,57.4,0,0,0,,0,0,17.6,20.5,73.4,1012.6,47.1,4.2,274.6,24,10,10,2022-02-19T06:41:29,2022-02-19T18:30:41,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-20,34,22,27.7,34.6,22,28.1,18.5,60.6,0,0,0,,0,0,17.6,13,98.2,1012.1,38.3,4.3,260.9,22.6,10,10,2022-02-20T06:41:05,2022-02-20T18:30:52,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-21,34.9,23,28.3,35.8,23,29.1,20,63.9,0.1,100,4.17,rain,0,0,16.6,13,151.2,1010.8,42.2,3.8,227.6,19.9,10,10,2022-02-21T06:40:42,2022-02-21T18:31:02,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-22,34,23,28.1,33.3,23,28.2,18,59.1,0.2,100,8.33,rain,0,0,18,16.5,145,1012,38.6,4.5,258.8,22.6,10,10,2022-02-22T06:40:17,2022-02-22T18:31:12,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-23,33,22.9,27.7,31.6,22.9,27.4,15.7,51.1,0,0,0,,0,0,19.1,24.1,80.9,1014.6,32.3,4.7,280.6,24.7,10,10,2022-02-23T06:39:51,2022-02-23T18:31:21,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-24,32,21,26.7,31,21,26.5,15.6,53.3,0.1,100,4.17,rain,0,0,33.5,22.3,80.2,1016.1,35.1,5.8,280,24.6,10,10,2022-02-24T06:39:25,2022-02-24T18:31:30,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOCB,43318099999,43321099999,43341099999,remote,43317099999"
"Coimbatore, IN",2022-02-25,33,22,26.9,31.2,22,26.5,15.4,54.2,0,0,0,,0,0,14.8,20.5,61.9,1014.9,38.6,4.7,269.5,23.5,10,10,2022-02-25T06:38:59,2022-02-25T18:31:38,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-26,31,21,25.8,30.1,21,25.6,16.1,57.8,0,0,0,,0,0,14.8,18.4,56.4,1014.9,34.6,4.5,281.3,24.7,10,10,2022-02-26T06:38:31,2022-02-26T18:31:46,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-27,32,23,27.3,31.9,23,27.3,17.3,57.6,0.1,100,4.17,rain,0,0,15.5,24.1,70,1014.7,37.2,4.4,262.7,22.9,10,10,2022-02-27T06:38:03,2022-02-27T18:31:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-02-28,33,22,27.3,32,22,27,14.3,49.1,0,0,0,,0,0,12.6,20.5,59.5,1014.4,29.4,4.9,276.6,24.4,10,10,2022-02-28T06:37:34,2022-02-28T18:32:00,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-01,34,22,28.3,32.3,22,27.6,13.3,43.9,0,0,0,,0,0,16.6,24.1,55.6,1014.2,29.3,5.9,269.9,20.4,10,10,2022-03-01T06:37:05,2022-03-01T18:32:07,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-02,34,19,27,31.5,19,26,6.2,31.6,0,0,0,,0,0,31.7,24.1,68.9,1013.8,35.1,5.3,250.2,18,10,10,2022-03-02T06:36:35,2022-03-02T18:32:13,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-03,33,20,26.7,30.7,20,25.9,10.1,39.2,0,0,0,,0,0,24.1,27.7,48.6,1013.3,23.8,4.7,270.6,19.4,10,10,2022-03-03T06:36:05,2022-03-03T18:32:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-04,35,20,27.6,32.6,20,26.8,12,43.9,0,0,0,,0,0,31.7,25.9,45.5,1012.9,26.5,5.3,270.2,19.4,10,10,2022-03-04T06:35:34,2022-03-04T18:32:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-05,34,22,28,33.7,22,28,17.2,55.3,0,0,0,,0,0,33.5,20.5,61.5,1012.3,34.7,5.2,291.1,20.8,10,10,2022-03-05T06:35:03,2022-03-05T18:32:28,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-06,33.1,23,28.3,33,23,28.4,17,52.7,0,0,0,,0,0,20.5,27.7,53.6,1011.9,34.6,5.5,268.2,19.1,10,10,2022-03-06T06:34:31,2022-03-06T18:32:32,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-07,29,22,25.5,29.9,22,25.9,19.1,68.6,0.1,100,4.17,rain,0,0,31.7,18.4,48.1,1012.9,64,5.3,286.9,21.6,9,10,2022-03-07T06:33:58,2022-03-07T18:32:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-08,32.1,23,27.8,35.8,23,29,20.2,65.4,0.8,100,25,rain,0,0,15.5,18.4,80.6,1012.6,59.8,4.9,243.9,21,10,10,2022-03-08T06:33:26,2022-03-08T18:32:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-09,35,23,29,33.5,23,28.7,15.1,46.3,0,0,0,rain,0,0,22.3,15.8,67.7,1011.7,30.6,4.9,286.1,24.7,10,10,2022-03-09T06:32:53,2022-03-09T18:32:43,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-10,35,22,28.5,32.8,22,27.9,13.2,42.6,0,0,0,,0,0,18.4,18.4,93.9,1011.6,22.9,6.5,297.4,25.9,10,10,2022-03-10T06:32:19,2022-03-10T18:32:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2022-03-11,35.2,22,28.4,33,22,27.5,12.8,44.5,0,0,0,,0,0,18.4,18.4,68.7,1011,17.9,5.3,300.6,26.1,10,10,2022-03-11T06:31:45,2022-03-11T18:32:49,0.3,Clear,Clear conditions throughout the day.,clear-day,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2022-03-12,36,22,29.2,33.7,22,28.1,11.7,39.4,0,0,0,,0,0,35.3,18.4,65.2,1010.8,13.1,4.7,304.2,26.4,10,10,2022-03-12T06:31:11,2022-03-12T18:32:51,0.35,Clear,Clear conditions throughout the day.,clear-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-13,35.2,21,28.7,32.6,21,27.6,9.5,34.4,0,0,0,,0,0,33.5,24.7,51.7,1011.2,13.2,4.9,301.5,26.2,10,10,2022-03-13T06:30:36,2022-03-13T18:32:53,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-14,36,23,29.5,33.9,23,28.5,10.6,33.4,0,0,0,,0,0,23.8,22.3,64.3,1011.5,13.3,4.4,299.5,26,10,10,2022-03-14T06:30:01,2022-03-14T18:32:55,0.43,Clear,Clear conditions throughout the day.,clear-day,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-15,35,23,29,33.3,23,28.9,15,46.6,0.5,100,12.5,rain,0,0,22,18.4,126.8,1010.5,18.3,4.3,246.4,21.1,10,10,2022-03-15T06:29:26,2022-03-15T18:32:57,0.46,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-16,36,24.9,29.3,35,24.9,30.1,20.2,64.2,1.2,100,25,rain,0,0,24.5,17.3,183.4,1009.4,23.9,3.4,245.2,21.2,10,10,2022-03-16T06:28:51,2022-03-16T18:32:58,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-17,38,25,29.6,35.9,25,30.5,19.8,62.7,1.7,100,33.33,rain,0,0,23,16.6,179.1,1008.6,26.4,4.3,265.5,22.8,10,30,2022-03-17T06:28:15,2022-03-17T18:32:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-18,35.9,25,29.1,35.6,25,30,20.8,65.5,1.2,100,20.83,rain,0,0,24.8,14.8,211.7,1008.6,31.1,3.6,263.9,22.8,10,30,2022-03-18T06:27:40,2022-03-18T18:33:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-19,35.2,25,29,37.7,25,30.5,21.2,64.8,15,100,41.67,rain,0,0,27.4,25.9,219.3,1008.4,52.7,3.9,241.5,20.8,10,10,2022-03-19T06:27:04,2022-03-19T18:33:01,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-20,34.1,25,28.5,35.8,25,29.4,20.3,63.3,1.6,100,37.5,rain,0,0,27.7,22.3,201,1009,41.1,4.4,295,25.5,10,10,2022-03-20T06:26:28,2022-03-20T18:33:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-21,36,23,28.7,36.8,23,29.9,20.6,65.3,2.1,100,33.33,rain,0,0,35.3,25.9,198.3,1008.7,32.5,4.9,262.9,22.9,10,10,2022-03-21T06:25:51,2022-03-21T18:33:03,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-22,34,25,28.5,34.9,25,29.6,20.5,65.1,4.3,100,54.17,rain,0,0,23,14.8,212.5,1009.3,62.4,4.3,201,17.4,10,10,2022-03-22T06:25:15,2022-03-22T18:33:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-23,35,23.9,27.5,36.9,23.9,28.4,21.8,73.5,5.5,100,45.83,rain,0,0,23.8,22.3,226.6,1008.7,46.3,3.9,239.6,20.6,10,30,2022-03-23T06:24:39,2022-03-23T18:33:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-24,34,24,28,36.3,24,29.4,21.3,69.6,2.6,100,41.67,rain,0,0,33.5,20.3,154.7,1009.1,65.6,4,288.3,24.9,10,30,2022-03-24T06:24:02,2022-03-24T18:33:04,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-25,35.1,24,27.5,36.9,24,28.5,22.3,76.4,3.5,100,37.5,rain,0,0,22,33.5,205.9,1010.2,68.6,3.9,298.1,25.8,10,30,2022-03-25T06:23:26,2022-03-25T18:33:04,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-26,34.1,24,28.2,36.5,24,29.7,22.1,71.9,2.7,100,33.33,rain,0,0,18,14.8,168,1011.9,47.6,4,309.8,26.7,10,30,2022-03-26T06:22:49,2022-03-26T18:33:05,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-27,35,24,29.2,37.7,24,31.2,22.1,68.5,2.1,100,33.33,rain,0,0,20.2,14.8,124.1,1012.1,39.7,5,296.1,25.4,10,30,2022-03-27T06:22:13,2022-03-27T18:33:05,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2022-03-28,36,25,29.5,38.1,25,31.2,22.2,68.7,1.5,100,29.17,rain,0,0,22.3,22.3,140.1,1011.7,48.1,4.2,322.2,27.9,10,30,2022-03-28T06:21:36,2022-03-28T18:33:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-29,35,25,29.4,37.5,25,31.4,22,67.5,1,100,29.17,rain,0,0,23,18.4,223.6,1010.7,31.5,4.7,278.2,24.2,10,60,2022-03-29T06:21:00,2022-03-29T18:33:05,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-30,36,25.9,29.8,39.8,25.9,32.3,22.6,68.1,2.5,100,37.5,rain,0,0,27,14.8,210.3,1010.2,32.5,4.5,283.9,24.4,10,30,2022-03-30T06:20:24,2022-03-30T18:33:06,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-03-31,36,25,29.6,38.3,25,32.1,22.7,69.4,0.9,100,25,rain,0,0,23,18.4,218.3,1010.3,31.7,4.4,316.2,27.5,10,30,2022-03-31T06:19:47,2022-03-31T18:33:06,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-01,34.8,26,29.5,38.3,26,32.4,22.9,70,2.2,100,33.33,rain,0,0,22.7,18.4,207.7,1010.5,43.7,4.6,309.5,26.6,10,30,2022-04-01T06:19:11,2022-04-01T18:33:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-02,36,25,29.1,38.1,25,31.1,22.5,70.6,2.9,100,62.5,rain,0,0,25.6,25.9,197.1,1011.7,47.3,4.7,288.2,24.9,10,30,2022-04-02T06:18:35,2022-04-02T18:33:07,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-03,36,25,29.2,37.4,25,30.4,21.3,66.5,2.9,100,33.33,rain,0,0,22.7,13,188.9,1010.9,40.8,5.2,296.6,25.5,10,30,2022-04-03T06:18:00,2022-04-03T18:33:07,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2022-04-04,36,24.8,29.8,36.9,24.8,30.5,20,61.2,0.3,100,8.33,rain,0,0,32,18.4,107.8,1011.4,46.4,4.6,328.1,28.2,10,10,2022-04-04T06:17:24,2022-04-04T18:33:08,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-05,35,26,29.9,34.8,26,31.4,19.8,58.1,1.1,100,33.33,rain,0,0,30.2,20.5,90.8,1013.4,40.1,4.9,310.6,27,10,10,2022-04-05T06:16:49,2022-04-05T18:33:09,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-06,36,24.8,29.2,36.3,24.8,30.1,20.1,61.6,1.6,100,41.67,rain,0,0,21.6,24.1,208.4,1013.3,49.4,5,322,27.6,10,30,2022-04-06T06:16:14,2022-04-06T18:33:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-07,36.1,23.8,29.5,36.8,23.8,30.8,19.8,60.6,1.1,100,25,rain,0,0,24.1,18.4,154.8,1011.9,35.8,4.9,321,27.8,10,30,2022-04-07T06:15:39,2022-04-07T18:33:11,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-08,35,25.2,28.5,35.7,25.2,30,22.1,71.1,10.6,100,58.33,rain,0,0,18,25.9,149.8,1011.3,52.8,4.5,273.5,23.7,10,30,2022-04-08T06:15:04,2022-04-08T18:33:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-09,35,24.9,28.3,37.7,24.9,29.6,20.7,65.1,19,100,45.83,rain,0,0,33.5,20.5,199.4,1010.5,65.6,4.4,278.3,24,10,30,2022-04-09T06:14:30,2022-04-09T18:33:14,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-10,33,24,28,34.9,24,29.9,21.6,69.2,38.2,100,29.17,rain,0,0,16.9,20.5,193.3,1010.1,68.9,4.5,262,22.6,9,30,2022-04-10T06:13:56,2022-04-10T18:33:15,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-11,34,24,27.3,37,24,28.6,22.7,78,5.6,100,45.83,rain,0,0,14.4,22.3,173.3,1009.3,72.9,4.4,263.6,22.7,10,30,2022-04-11T06:13:22,2022-04-11T18:33:17,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-12,31,24,26,33.8,24,26.7,22.7,83.3,11.3,100,50,rain,0,0,10.4,16.6,136.4,1008.8,78.5,3.8,199,17.3,9,30,2022-04-12T06:12:49,2022-04-12T18:33:19,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-13,32,23.9,26,35.8,23.9,27,22.8,84.1,14.8,100,62.5,rain,0,0,10.8,16.6,123.1,1008.3,90.3,3.3,208.1,18,9,30,2022-04-13T06:12:16,2022-04-13T18:33:22,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,remote,43317099999"
"Coimbatore, IN",2022-04-14,32,24,27.1,36.8,24,28.6,23.1,80.6,23.5,100,66.67,rain,0,0,14,14.8,211.6,1009.2,89.6,3.7,189.6,16.5,9,30,2022-04-14T06:11:44,2022-04-14T18:33:24,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-15,35,23,27.6,37.3,23,28.8,21.6,73.2,6.1,100,41.67,rain,0,0,21.6,16.3,187.7,1009,57,5.1,305.4,26.3,10,30,2022-04-15T06:11:11,2022-04-15T18:33:27,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-16,35,23.9,28.9,38.6,23.9,31.2,21.9,68,3.7,100,54.17,rain,0,0,23.8,20.5,180.7,1007.4,32.1,5.1,301.3,25.8,10,60,2022-04-16T06:10:40,2022-04-16T18:33:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-17,35,24,28.4,39.5,24,30.3,22.5,72.3,2.3,100,41.67,rain,0,0,33.5,27.7,181.9,1008.6,51.7,4.7,295.7,25.7,10,60,2022-04-17T06:10:09,2022-04-17T18:33:33,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-18,33.8,23,27.5,37.9,23,29.5,22,73.3,3.9,100,37.5,rain,0,0,28.4,22.3,225,1010.6,53.7,4.6,287.7,24.9,10,60,2022-04-18T06:09:38,2022-04-18T18:33:37,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-19,33.9,24,28.2,38.2,24,30.2,22.9,74.9,7.2,100,70.83,rain,0,0,20.2,18.4,208,1011.2,40.6,5,229.2,20,9,60,2022-04-19T06:09:08,2022-04-19T18:33:41,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-20,35.2,25,29.9,39.1,25,32.7,23.1,70.3,0.9,100,16.67,rain,0,0,17.6,14.8,172.9,1009.3,33.6,4.6,314.5,27.2,10,30,2022-04-20T06:08:38,2022-04-20T18:33:45,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-21,35,26.7,30.3,37.7,30.1,34.1,23.3,69.9,1,100,25,rain,0,0,22.7,16.6,117.6,1008.5,50.2,4.4,321.4,27.7,10,60,2022-04-21T06:08:09,2022-04-21T18:33:50,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-22,34,26,29.8,38.3,26,33.2,22.8,68.4,4.3,100,25,rain,0,0,13.3,11.2,116,1009.7,71.1,4.3,300.3,25.8,10,30,2022-04-22T06:07:40,2022-04-22T18:33:54,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
"Coimbatore, IN",2022-04-23,33,23,27,37,23,28.7,22.7,79,8.7,100,54.17,rain,0,0,13.3,18.4,108.6,1011,73.6,4.5,246.1,21.3,9,30,2022-04-23T06:07:12,2022-04-23T18:34:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOCB,43318099999,43321099999,43341099999,43335099999,43317099999"
